product_id,name,category,unit_price
2438,Aashirvaad Atta,Grocery,206.76
2439,Bourbon Biscuit,Household,303.21
2440,Fortune Oil,Personal Care,88.36
2441,Dettol Soap,Bakery,385.16
2442,Sunlight Soap,Bakery,45.26
2443,Dettol Soap,Grocery,255.08
2444,Amul Milk,Bakery,101.95
2445,Colgate,Grocery,106.24
2446,Amul Milk,Personal Care,385.36
2447,Colgate,Grocery,152.94
2448,Fortune Oil,Bakery,372.34
2449,Bourbon Biscuit,Personal Care,
2450,Good Day Biscuit,Personal Care,239.04
2451,Fortune Oil,Dairy,324.02
2452,Aashirvaad Atta,Household,286.18
2453,Fortune Oil,Dairy,146.65
2454,Bourbon Biscuit,Bakery,179.95
2455,Aashirvaad Atta,Grocery,34.34
2456,Aashirvaad Atta,Dairy,154.63
2457,Bourbon Biscuit,Grocery,223.33
2458,Bourbon Biscuit,Dairy,227.95
2459,Amul Milk,Dairy,146.81
2460,Dettol Soap,Dairy,88.73
2461,Fortune Oil,Dairy,384.47
2462,Sunlight Soap,Dairy,138.39
2463,Colgate,Personal Care,136.24
2464,Amul Milk,Household,103.57
2465,Bourbon Biscuit,Bakery,75.41
2466,Amul Milk,Dairy,73.75
2467,Sunlight Soap,Grocery,210.53
2468,Colgate,Personal Care,65.02
2469,Colgate,Personal Care,297.79
2470,Sunlight Soap,Dairy,44.14
2471,Colgate,Grocery,
2472,Dettol Soap,Dairy,285.77
2473,Fortune Oil,Personal Care,56.59
2474,Aashirvaad Atta,Dairy,57.04
2475,Sunlight Soap,Personal Care,
2476,Colgate,Dairy,36.87
2477,Fortune Oil,Bakery,36.27
2478,Bourbon Biscuit,Dairy,398.62
2479,Aashirvaad Atta,Grocery,322.67
2480,,Grocery,242.98
2481,Sunlight Soap,Grocery,346.84
2482,,Bakery,393.35
2483,Aashirvaad Atta,Bakery,53.33
2484,,Personal Care,274.46
2485,Sunlight Soap,Personal Care,375.56
2486,Colgate,Personal Care,38.2
2487,Good Day Biscuit,Grocery,76.37
2488,Dettol Soap,Grocery,
2489,Tata Salt,Personal Care,389.9
2490,Tata Salt,Personal Care,129.9
2491,Good Day Biscuit, ,286.35
2492,Tata Salt,Bakery,169.31
2493,Sunlight Soap,Dairy,317.71
2494,Sunlight Soap,Dairy,67.59
2495,Dettol Soap, ,394.96
2496,Amul Milk,Grocery,202.88
2497,Fortune Oil,Dairy,340.93
2498,Fortune Oil,Bakery,94.94
2499,Sunlight Soap, ,332.01
2500,Bourbon Biscuit,Grocery,
2501,Tata Salt,Dairy,89.45
2502,Fortune Oil,Grocery,46.21
2503,Aashirvaad Atta,Household,39.09
2504,Fortune Oil,Dairy,349.23
2505,Aashirvaad Atta,Dairy,313.05
2506,Good Day Biscuit,Bakery,310.93
2507,Good Day Biscuit,Dairy,264.81
2508,Dettol Soap,Dairy,84.41
2509,Good Day Biscuit,Personal Care,63.37
2510,Bourbon Biscuit,Grocery,121.77
2511,Good Day Biscuit,Bakery,106.27
2512,Dettol Soap,Grocery,317.06
2513,Sunlight Soap,Dairy,309.06
2514,Dettol Soap,Dairy,230.03
2515,Aashirvaad Atta, ,94.06
2516,Good Day Biscuit, ,261.87
2517,Sunlight Soap,Grocery,285.41
2518,Good Day Biscuit,Personal Care,393.71
2519,Colgate,Bakery,33.76
2520,Tata Salt,Bakery,
2521,Amul Milk,Bakery,276.76
2522,Bourbon Biscuit,Bakery,
2523,Dettol Soap,Personal Care,114.42
2524,Aashirvaad Atta,Dairy,101.88
2525,Colgate,Grocery,121.34
2526,Amul Milk,Bakery,154.48
2527,Fortune Oil,Personal Care,218.22
2528,Bourbon Biscuit,Household,56.19
2529,Colgate,Dairy,
2530,Tata Salt,Dairy,80.84
2531,Good Day Biscuit,Personal Care,257.07
2532,Good Day Biscuit,Personal Care,263.67
2533,Colgate,Dairy,351.67
2534,Good Day Biscuit,Household,265.85
2535,Good Day Biscuit,Household,
2536,Dettol Soap,Personal Care,317.52
2537,Amul Milk,Bakery,223.35
2538,Tata Salt,Dairy,269.99
2539,Tata Salt,Grocery,311.87
2540,Colgate, ,274.8
2541,Sunlight Soap,Grocery,98.18
2542,Colgate, ,
2543,Dettol Soap,Household,186.49
2544,Good Day Biscuit,Household,84.59
2545,Tata Salt,Grocery,309.14
2546,Tata Salt,Bakery,168.26
2547,Fortune Oil,Personal Care,174.33
2548,Tata Salt,Personal Care,
2549,Tata Salt,Grocery,302.35
2550,Good Day Biscuit,Grocery,
2551,Sunlight Soap,Personal Care,141.13
2552,Good Day Biscuit,Dairy,39.43
2553,Aashirvaad Atta,Bakery,173.4
2554,Colgate,Bakery,11.07
2555,Dettol Soap,Personal Care,65.76
2556,Good Day Biscuit,Household,229.69
2557,Tata Salt,Dairy,356.98
2558,Bourbon Biscuit,Bakery,274.91
2559,Fortune Oil,Grocery,267.99
2560,,Dairy,170.08
2561,Sunlight Soap,Dairy,285.43
2562,Bourbon Biscuit, ,288.6
2563,,Grocery,110.23
2564,Tata Salt,Bakery,96.17
2565,Colgate,Household,274.44
2566,Sunlight Soap,Dairy,337.88
2567,Sunlight Soap,Personal Care,
2568,Aashirvaad Atta,Dairy,106.84
2569,Aashirvaad Atta,Dairy,211.16
2570,Fortune Oil,Bakery,51.82
2571,Sunlight Soap,Bakery,97.96
2572,,Personal Care,
2573,Colgate,Personal Care,44.92
2574,Sunlight Soap, ,96.41
2575,Tata Salt,Household,215.72
2576,Dettol Soap,Household,106.33
2577,Bourbon Biscuit,Personal Care,15.53
2578,Tata Salt,Dairy,
2579,,Household,258.86
2580,Sunlight Soap,Personal Care,216.42
2581,Dettol Soap,Dairy,126.27
2582,Colgate, ,
2583,Tata Salt,Grocery,29.41
2584,,Personal Care,204.74
2585,Aashirvaad Atta,Household,
2586,Aashirvaad Atta,Dairy,
2587,Bourbon Biscuit,Personal Care,84.06
2588,Amul Milk,Grocery,
2589,,Bakery,14.26
2590,Sunlight Soap,Dairy,126.95
2591,Dettol Soap,Dairy,248.73
2592,Amul Milk,Bakery,
2593,Bourbon Biscuit,Grocery,327.76
2594,Sunlight Soap,Grocery,314.5
2595,Dettol Soap,Personal Care,350.22
2596,,Grocery,146.73
2597,Colgate,Bakery,362.44
2598,Dettol Soap,Bakery,344.23
2599,Dettol Soap,Dairy,157.37
2600,Tata Salt,Household,122.3
2601,Amul Milk,Bakery,176.3
2602,Colgate,Bakery,46.72
2603,Colgate,Bakery,170.95
2604,Fortune Oil,Household,276.19
2605,Sunlight Soap,Dairy,269.66
2606,Good Day Biscuit,Grocery,30.04
2607,Amul Milk,Bakery,296.61
2608,Amul Milk,Dairy,46.35
2609,Aashirvaad Atta,Dairy,325.96
2610,Sunlight Soap,Dairy,82.09
2611,Aashirvaad Atta,Personal Care,331.2
2612,Aashirvaad Atta,Household,217.95
2613,Bourbon Biscuit,Household,272.42
2614,Dettol Soap,Dairy,361.55
2615,Tata Salt,Bakery,
2616,,Personal Care,26.0
2617,Colgate,Grocery,380.31
2618,Colgate,Household,297.72
2619,Aashirvaad Atta,Grocery,207.16
2620,Colgate,Personal Care,397.26
2621,Dettol Soap,Bakery,21.65
2622,Aashirvaad Atta,Dairy,143.01
2623,Dettol Soap, ,245.78
2624,Amul Milk,Household,
2625,Fortune Oil,Bakery,355.37
2626,Amul Milk,Bakery,248.62
2627,,Bakery,254.11
2628,Sunlight Soap,Dairy,388.86
2629,,Household,255.07
2630,,Grocery,140.95
2631,Aashirvaad Atta,Grocery,
2632,Tata Salt, ,
2633,Fortune Oil,Dairy,225.81
2634,Colgate,Dairy,171.56
2635,Aashirvaad Atta,Household,202.91
2636,Dettol Soap,Grocery,279.16
2637,Sunlight Soap,Personal Care,187.83
2638,Fortune Oil,Bakery,44.85
2639,Amul Milk,Dairy,181.33
2640,,Household,
2641,Aashirvaad Atta,Household,352.38
2642,Sunlight Soap,Dairy,271.05
2643,Fortune Oil,Household,267.75
2644,Sunlight Soap,Bakery,76.01
2645,Good Day Biscuit,Dairy,349.26
2646,Sunlight Soap,Household,247.26
2647,Amul Milk,Bakery,198.18
2648,Amul Milk,Bakery,154.05
2649,Aashirvaad Atta,Grocery,29.06
2650,Sunlight Soap,Bakery,137.65
2651,Bourbon Biscuit,Personal Care,117.01
2652,Tata Salt,Personal Care,377.66
2653,Fortune Oil,Household,312.88
2654,Good Day Biscuit,Grocery,29.66
2655,Dettol Soap,Bakery,308.07
2656,Dettol Soap,Household,160.3
2657,Good Day Biscuit,Household,346.13
2658,Bourbon Biscuit,Dairy,254.44
2659,Good Day Biscuit,Bakery,221.79
2660,Fortune Oil, ,38.65
2661,Colgate,Household,86.0
2662,Sunlight Soap,Dairy,385.51
2663,Dettol Soap,Household,130.03
2664,Good Day Biscuit,Bakery,
2665,Bourbon Biscuit,Grocery,76.33
2666,Good Day Biscuit,Personal Care,133.52
2667,Fortune Oil,Bakery,90.87
2668,Dettol Soap,Grocery,64.85
2669,Aashirvaad Atta,Bakery,233.75
2670,Colgate,Dairy,310.03
2671,Aashirvaad Atta,Bakery,214.08
2672,Bourbon Biscuit,Grocery,305.0
2673,Sunlight Soap,Bakery,53.17
2674,Bourbon Biscuit,Grocery,25.94
2675,Sunlight Soap,Grocery,92.79
2676,Sunlight Soap,Grocery,327.94
2677,Tata Salt,Grocery,176.91
2678,Colgate,Bakery,28.19
2679,Tata Salt,Personal Care,274.58
2680,Amul Milk,Personal Care,
2681,Sunlight Soap,Dairy,
2682,Tata Salt,Bakery,
2683,,Grocery,174.62
2684,Good Day Biscuit,Grocery,280.86
2685,Bourbon Biscuit,Personal Care,385.36
2686,Bourbon Biscuit,Personal Care,324.67
2687,Bourbon Biscuit,Dairy,
2688,Tata Salt,Bakery,
2689,Good Day Biscuit,Household,16.96
2690,Good Day Biscuit,Dairy,14.85
2691,,Personal Care,248.65
2692,Amul Milk,Dairy,322.06
2693,Fortune Oil,Grocery,275.77
2694,Dettol Soap,Grocery,
2695,Tata Salt,Bakery,380.31
2696,Good Day Biscuit,Dairy,192.74
2697,Good Day Biscuit,Personal Care,15.24
2698,Amul Milk,Household,366.47
2699,Good Day Biscuit,Personal Care,395.97
2700,Fortune Oil, ,188.0
2701,,Household,20.92
2702,Bourbon Biscuit,Dairy,170.29
2703,Amul Milk,Personal Care,263.21
2704,Dettol Soap,Grocery,149.15
2705,Aashirvaad Atta,Grocery,240.79
2706,Good Day Biscuit,Household,150.6
2707,Fortune Oil,Grocery,294.18
2708,Colgate,Dairy,16.13
2709,Colgate,Household,373.58
2710,,Dairy,252.26
2711,Colgate,Personal Care,359.91
2712,Dettol Soap,Grocery,68.5
2713,Good Day Biscuit,Household,150.6
2714,Bourbon Biscuit,Dairy,106.17
2715,Sunlight Soap,Dairy,290.94
2716,Colgate,Grocery,396.11
2717,, ,76.45
2718,Bourbon Biscuit,Grocery,337.41
2719,Colgate,Personal Care,
2720,Colgate,Dairy,74.55
2721,Fortune Oil,Dairy,365.74
2722,Colgate,Grocery,103.56
2723,Fortune Oil,Grocery,268.24
2724,Tata Salt,Personal Care,83.71
2725,Tata Salt,Grocery,247.43
2726,Fortune Oil,Dairy,
2727,Fortune Oil,Personal Care,179.12
2728,Dettol Soap,Grocery,384.55
2729,Colgate,Bakery,
2730,Good Day Biscuit,Bakery,43.3
2731,Aashirvaad Atta,Household,365.46
2732,Amul Milk,Personal Care,39.61
2733,Bourbon Biscuit,Dairy,160.02
2734,Bourbon Biscuit,Grocery,197.14
2735,Amul Milk,Household,272.03
2736,Fortune Oil,Dairy,106.87
2737,Dettol Soap,Household,233.77
2738,Amul Milk,Household,37.74
2739,Aashirvaad Atta,Personal Care,143.62
2740,Dettol Soap,Bakery,298.42
2741,Sunlight Soap,Grocery,240.35
2742,Sunlight Soap,Personal Care,304.76
2743,,Grocery,238.93
2744,Bourbon Biscuit,Household,289.95
2745,Sunlight Soap,Personal Care,
2746,Fortune Oil,Personal Care,21.64
2747,Amul Milk,Personal Care,302.23
2748,Colgate,Personal Care,138.74
2749,Dettol Soap,Household,248.68
2750,Tata Salt,Personal Care,56.43
2751,Aashirvaad Atta,Household,369.99
2752,Dettol Soap,Bakery,334.31
2753,Colgate,Grocery,147.12
2754,Good Day Biscuit,Bakery,72.96
2755,Fortune Oil,Bakery,331.25
2756,Bourbon Biscuit,Grocery,308.67
2757,Amul Milk,Personal Care,41.84
2758,Tata Salt,Bakery,179.93
2759,Amul Milk,Household,366.06
2760,Sunlight Soap,Grocery,143.0
2761,Amul Milk,Grocery,377.51
2762,Good Day Biscuit,Grocery,196.13
2763,Fortune Oil,Bakery,346.33
2764,Aashirvaad Atta,Household,307.97
2765,Colgate,Dairy,
2766,Colgate,Grocery,207.92
2767,Colgate,Dairy,
2768,Bourbon Biscuit,Bakery,31.02
2769,Fortune Oil,Dairy,30.17
2770,Bourbon Biscuit,Personal Care,202.63
2771,Sunlight Soap,Grocery,95.0
2772,Bourbon Biscuit,Household,211.09
2773,Amul Milk, ,197.83
2774,Sunlight Soap,Dairy,165.88
2775,Fortune Oil,Personal Care,380.26
2776,Aashirvaad Atta,Bakery,
2777,Bourbon Biscuit,Bakery,247.73
2778,Colgate,Household,74.86
2779,Dettol Soap,Household,126.54
2780,Amul Milk,Household,83.8
2781,Good Day Biscuit,Bakery,
2782,Bourbon Biscuit,Household,84.13
2783,Sunlight Soap,Bakery,
2784,Amul Milk,Grocery,362.11
2785,Sunlight Soap,Grocery,307.3
2786,Bourbon Biscuit,Personal Care,208.03
2787,Aashirvaad Atta,Dairy,398.62
2788,Dettol Soap,Household,135.82
2789,Dettol Soap,Personal Care,135.03
2790,Fortune Oil,Household,128.34
2791,Dettol Soap, ,56.01
2792,Sunlight Soap,Personal Care,130.8
2793,Fortune Oil,Grocery,301.69
2794,Amul Milk,Household,166.36
2795,Bourbon Biscuit,Dairy,258.31
2796,Good Day Biscuit,Bakery,65.23
2797,Good Day Biscuit,Household,295.2
2798,Dettol Soap,Bakery,122.52
2799,Good Day Biscuit,Personal Care,
2800,Good Day Biscuit,Grocery,173.82
2801,Sunlight Soap,Dairy,301.64
2802,Dettol Soap,Household,
2803,Dettol Soap,Dairy,276.79
2804,Colgate,Dairy,264.96
2805,Fortune Oil,Grocery,
2806,Aashirvaad Atta,Dairy,316.43
2807,Bourbon Biscuit,Personal Care,380.15
2808,Colgate,Household,364.68
2809,Colgate,Household,189.88
2810,Amul Milk,Dairy,291.95
2811,Dettol Soap,Household,39.88
2812,Aashirvaad Atta,Dairy,171.84
2813,Good Day Biscuit,Household,394.75
2814,Bourbon Biscuit, ,52.55
2815,Fortune Oil,Personal Care,130.06
2816,Fortune Oil,Household,96.98
2817,,Dairy,354.74
2818,Colgate,Grocery,165.3
2819,Good Day Biscuit,Grocery,165.8
2820,Colgate,Grocery,
2821,Aashirvaad Atta,Grocery,135.11
2822,Aashirvaad Atta,Household,60.67
2823,Amul Milk,Dairy,53.98
2824,Colgate,Grocery,30.79
2825,Sunlight Soap,Household,106.73
2826,Amul Milk,Bakery,266.59
2827,Good Day Biscuit,Household,57.85
2828,,Dairy,258.54
2829,Tata Salt, ,121.88
2830,Colgate,Household,273.84
2831,Amul Milk,Household,169.42
2832,Bourbon Biscuit,Dairy,11.61
2833,Fortune Oil,Grocery,328.71
2834,,Bakery,
2835,Aashirvaad Atta,Grocery,159.21
2836,Fortune Oil,Dairy,397.4
2837,Aashirvaad Atta,Personal Care,99.59
2838,,Bakery,297.15
2839,Amul Milk,Bakery,186.37
2840,Colgate,Household,190.63
2841,Fortune Oil,Bakery,164.3
2842,,Dairy,364.68
2843,Sunlight Soap,Bakery,311.52
2844,Amul Milk,Bakery,
2845,Sunlight Soap,Grocery,305.77
2846,Amul Milk,Household,313.57
2847,Fortune Oil,Dairy,253.02
2848,Amul Milk,Grocery,320.24
2849,Colgate,Bakery,108.52
2850,Tata Salt, ,356.37
2851,Amul Milk,Dairy,204.74
2852,Bourbon Biscuit,Household,182.02
2853,Bourbon Biscuit,Household,
2854,Tata Salt,Dairy,254.88
2855,Bourbon Biscuit,Dairy,48.03
2856,,Household,255.36
2857,Fortune Oil,Dairy,90.18
2858,Sunlight Soap,Personal Care,280.29
2859,Dettol Soap,Household,245.52
2860,Dettol Soap,Grocery,202.56
2861,Sunlight Soap,Dairy,202.31
2862,Aashirvaad Atta,Household,395.6
2863,Fortune Oil,Personal Care,361.2
2864,Aashirvaad Atta,Grocery,
2865,Amul Milk,Household,
2866,Dettol Soap,Household,189.0
2867,Tata Salt,Personal Care,182.31
2868,,Household,333.71
2869,Good Day Biscuit,Household,336.1
2870,Good Day Biscuit,Dairy,151.23
2871,,Grocery,
2872,Dettol Soap, ,164.85
2873,Amul Milk,Dairy,160.69
2874,Amul Milk,Grocery,125.47
2875,Aashirvaad Atta,Bakery,289.3
2876,Fortune Oil,Personal Care,238.72
2877,Dettol Soap,Personal Care,24.77
2878,Bourbon Biscuit,Household,122.22
2879,Aashirvaad Atta,Grocery,275.05
2880,Aashirvaad Atta,Personal Care,167.82
2881,Aashirvaad Atta,Household,176.9
2882,,Personal Care,16.76
2883,Good Day Biscuit,Dairy,67.72
2884,Fortune Oil,Dairy,202.73
2885,Sunlight Soap,Grocery,255.89
2886,Amul Milk,Household,346.09
2887,Dettol Soap,Personal Care,85.43
2888,Aashirvaad Atta,Household,175.74
2889,Colgate,Bakery,338.56
2890,Fortune Oil,Dairy,338.14
2891,Good Day Biscuit,Grocery,22.64
2892,Colgate,Household,251.12
2893,Dettol Soap,Dairy,270.66
2894,Bourbon Biscuit,Bakery,
2895,Good Day Biscuit,Dairy,127.17
2896,Aashirvaad Atta,Household,386.82
2897,,Household,278.59
2898,Good Day Biscuit,Personal Care,269.77
2899,Good Day Biscuit,Bakery,131.13
2900,Amul Milk,Dairy,315.65
2901,Dettol Soap,Bakery,23.5
2902,Sunlight Soap, ,369.31
2903,Fortune Oil,Personal Care,347.85
2904,Good Day Biscuit,Dairy,72.41
2905,Good Day Biscuit,Grocery,101.85
2906,Tata Salt,Dairy,186.24
2907,Good Day Biscuit, ,319.61
2908,Good Day Biscuit,Household,346.81
2909,Dettol Soap,Household,278.05
2910,Dettol Soap,Bakery,99.69
2911,Colgate, ,15.98
2912,Aashirvaad Atta, ,250.58
2913,Bourbon Biscuit,Personal Care,41.1
2914,Good Day Biscuit,Household,256.69
2915,Bourbon Biscuit,Bakery,379.0
2916,Dettol Soap,Household,32.79
2917,Sunlight Soap,Grocery,121.03
2918,Sunlight Soap,Grocery,129.06
2919,Tata Salt,Personal Care,231.0
2920,Sunlight Soap,Household,142.15
2921,Good Day Biscuit,Personal Care,104.38
2922,,Grocery,58.73
2923,Amul Milk,Household,399.29
2924,Tata Salt,Dairy,260.29
2925,,Personal Care,157.18
2926,Tata Salt,Grocery,175.38
2927,Bourbon Biscuit,Bakery,195.63
2928,Dettol Soap,Grocery,71.08
2929,Colgate,Personal Care,113.32
2930,Dettol Soap,Personal Care,72.01
2931,Fortune Oil,Household,296.71
2932,Good Day Biscuit,Grocery,95.74
2933,Amul Milk,Household,46.02
2934,Aashirvaad Atta,Grocery,222.85
2935,Colgate,Household,91.37
2936,Colgate,Grocery,234.99
2937,Dettol Soap,Household,371.73
2938,Fortune Oil,Personal Care,159.86
2939,Good Day Biscuit,Grocery,94.86
2940,Bourbon Biscuit,Grocery,
2941,Sunlight Soap,Household,262.75
2942,Colgate,Bakery,
2943,Bourbon Biscuit,Dairy,196.99
2944,Fortune Oil,Personal Care,363.66
2945,Bourbon Biscuit,Household,67.82
2946,Dettol Soap,Personal Care,244.42
2947,Colgate,Household,190.65
2948,Dettol Soap,Personal Care,105.12
2949,Fortune Oil,Bakery,200.74
2950,Sunlight Soap,Bakery,238.84
2951,Dettol Soap,Grocery,394.33
2952,Aashirvaad Atta,Dairy,242.77
2953,Fortune Oil,Grocery,345.18
2954,Aashirvaad Atta,Bakery,89.41
2955,Sunlight Soap,Personal Care,349.56
2956,Amul Milk,Bakery,202.49
2957,Colgate, ,20.86
2958,,Household,165.67
2959,Good Day Biscuit,Household,77.34
2960,Sunlight Soap,Grocery,267.05
2961,Bourbon Biscuit,Grocery,
2962,Sunlight Soap,Bakery,328.22
2963,Amul Milk,Grocery,79.51
2964,Fortune Oil,Personal Care,306.18
2965,Fortune Oil,Bakery,
2966,Aashirvaad Atta,Bakery,350.74
2967,Fortune Oil,Dairy,304.79
2968,Good Day Biscuit,Grocery,270.34
2969,Bourbon Biscuit, ,385.87
2970,Amul Milk,Dairy,287.85
2971,Good Day Biscuit,Household,270.29
2972,Bourbon Biscuit,Grocery,55.07
2973,,Grocery,85.81
2974,Aashirvaad Atta, ,216.53
2975,Fortune Oil,Dairy,179.35
2976,Aashirvaad Atta,Personal Care,387.44
2977,Colgate,Dairy,226.32
2978,,Household,149.82
2979,Amul Milk,Household,247.1
2980,Good Day Biscuit,Bakery,142.08
2981,Dettol Soap,Bakery,
2982,Amul Milk,Dairy,384.22
2983,Sunlight Soap,Household,83.75
2984,Tata Salt,Personal Care,
2985,,Dairy,107.24
2986,Bourbon Biscuit,Household,
2987,Aashirvaad Atta,Personal Care,68.07
2988,Aashirvaad Atta, ,55.25
2989,Amul Milk,Bakery,297.72
2990,,Household,393.2
2991,Dettol Soap,Bakery,271.48
2992,Amul Milk,Grocery,391.82
2993,Good Day Biscuit,Household,367.71
2994,Fortune Oil,Personal Care,
2995,Bourbon Biscuit,Grocery,250.01
2996,Aashirvaad Atta,Grocery,33.02
2997,Colgate, ,44.17
2998,Bourbon Biscuit,Bakery,119.93
2999,Aashirvaad Atta,Household,299.45
